290780.644,4230469.190,35.890,18759,156484.940470,1,-5
290781.092,4230469.178,35.902,17039,156484.933852,1,-5
290781.118,4230469.615,36.456,10157,156484.933855,1,-5
290781.144,4230470.042,37.028,13107,156484.933858,1,-5
290781.135,4230470.342,36.395,7208,156484.933860,1,-5
290781.571,4230469.750,36.994,8847,156484.927238,1,-5
290781.590,4230470.133,37.354,13352,156484.927241,1,-5
290782.065,4230469.443,36.791,11550,156484.920619,1,-5
290782.078,4230469.804,36.945,14090,156484.920621,1,-5
290782.587,4230469.882,36.910,14663,156484.914004,1,-5
290782.620,4230470.659,37.401,13352,156484.914009,1,-5
290783.013,4230469.626,36.918,8191,156484.907385,1,-5
290783.428,4230469.703,36.567,12779,156484.900768,1,-5
290783.446,4230470.101,36.864,15154,156484.900771,1,-5
290783.467,4230470.487,37.293,16465,156484.900773,1,-5
290783.926,4230469.498,36.922,8355,156484.894148,1,-5
290783.946,4230469.922,37.275,9994,156484.894151,1,-5
290783.950,4230470.246,37.085,11222,156484.894154,1,-5
290784.424,4230469.617,37.037,5570,156484.887531,1,-5
290784.461,4230470.041,38.023,5734,156484.887534,1,-5
290784.500,4230470.515,39.054,6471,156484.887537,1,-5
290784.886,4230470.218,38.263,4751,156484.880917,1,-5
290784.917,4230470.985,38.710,5078,156484.880922,1,-5
290785.261,4230469.642,37.735,6553,156484.874295,1,-5
290785.264,4230470.306,37.171,8191,156484.874300,1,-5
290785.321,4230470.781,38.879,8847,156484.874303,1,-5
290785.312,4230471.113,38.227,10321,156484.874305,1,-5
290785.728,4230469.716,36.973,12533,156484.867678,1,-5
290785.776,4230470.560,37.964,9092,156484.867683,1,-5
290785.800,4230470.946,38.510,10649,156484.867686,1,-5
290785.820,4230471.680,38.556,7454,156484.867691,1,-5
290785.825,4230472.027,38.384,7864,156484.867693,1,-5
290785.857,4230472.432,39.200,10649,156484.867696,1,-5
290785.830,4230472.715,37.911,9994,156484.867699,1,-5
290786.256,4230469.970,38.134,7946,156484.861061,1,-5
290786.281,4230470.714,38.383,7700,156484.861066,1,-5
290786.283,4230471.057,38.114,7618,156484.861069,1,-5
290786.299,4230471.423,38.357,8601,156484.861071,1,-5
290786.309,4230471.801,38.359,9502,156484.861074,1,-5
290786.334,4230472.221,38.909,8109,156484.861077,1,-5
290786.337,4230472.563,38.664,10649,156484.861079,1,-5
290786.653,4230469.760,37.766,9912,156484.854442,1,-5
290786.674,4230470.140,38.223,9584,156484.854444,1,-5
290786.709,4230471.272,38.419,7864,156484.854452,1,-5
290786.718,4230471.618,38.424,9748,156484.854455,1,-5
290786.730,4230472.009,38.494,8765,156484.854457,1,-5
290786.750,4230472.380,38.879,9584,156484.854460,1,-5
290786.754,4230472.726,38.687,14499,156484.854462,1,-5
290787.050,4230469.898,37.251,20643,156484.847825,1,-5
290787.067,4230470.618,37.199,15810,156484.847830,1,-5
290787.128,4230471.800,38.350,5816,156484.847838,1,-5
290787.139,4230472.156,38.409,7208,156484.847840,1,-5
290787.156,4230472.564,38.655,8191,156484.847843,1,-5
290787.530,4230470.125,36.997,18267,156484.841208,1,-5
290787.539,4230470.482,36.977,14827,156484.841210,1,-5
290787.547,4230470.819,36.956,14827,156484.841213,1,-5
