290806.226,4230439.668,34.585,20889,156484.523342,1,-8
290806.235,4230440.045,34.580,20889,156484.523344,1,-8
290806.245,4230440.405,34.581,21135,156484.523347,1,-8
290806.255,4230440.788,34.599,18267,156484.523350,1,-8
290806.264,4230441.149,34.587,20070,156484.523352,1,-8
290806.274,4230441.496,34.599,20397,156484.523355,1,-7
290806.284,4230441.868,34.612,18759,156484.523357,1,-7
290806.294,4230442.240,34.609,18513,156484.523360,1,-7
290806.303,4230442.631,34.589,22036,156484.523363,1,-7
290806.313,4230442.980,34.585,21380,156484.523365,1,-7
290806.323,4230443.372,34.579,22281,156484.523368,1,-7
290806.333,4230443.723,34.609,18759,156484.523370,1,-7
290805.923,4230444.046,34.646,17530,156484.529990,1,-7
290805.935,4230444.426,34.720,12533,156484.529992,1,-7
290805.785,4230438.877,34.568,23592,156484.529954,1,-8
290805.794,4230439.247,34.556,22937,156484.529956,1,-8
290805.804,4230439.617,34.553,23183,156484.529959,1,-8
290805.813,4230439.964,34.546,22691,156484.529961,1,-8
290805.823,4230440.324,34.560,21790,156484.529964,1,-8
290805.833,4230440.701,34.560,20070,156484.529966,1,-8
290805.843,4230441.103,34.567,20643,156484.529969,1,-8
290805.853,4230441.447,34.579,20889,156484.529972,1,-7
290805.863,4230441.840,34.577,21135,156484.529974,1,-7
290805.872,4230442.189,34.583,19005,156484.529977,1,-7
290805.882,4230442.556,34.584,19824,156484.529979,1,-7
290805.891,4230442.901,34.577,22691,156484.529982,1,-7
290805.901,4230443.294,34.576,21135,156484.529985,1,-7
290805.911,4230443.674,34.588,17284,156484.529987,1,-7
290805.428,4230438.480,34.546,19578,156484.536568,1,-8
290805.437,4230438.835,34.553,18513,156484.536570,1,-8
290805.448,4230439.227,34.560,17039,156484.536573,1,-8
290805.457,4230439.599,34.543,17530,156484.536576,1,-8
290805.467,4230439.970,34.546,17039,156484.536578,1,-8
290805.477,4230440.344,34.547,18267,156484.536581,1,-8
290805.486,4230440.705,34.542,19824,156484.536583,1,-8
290805.496,4230441.059,34.549,22691,156484.536586,1,-8
290805.506,4230441.425,34.565,18513,156484.536588,1,-7
290805.516,4230441.801,34.572,20070,156484.536591,1,-7
290805.526,4230442.191,34.566,21626,156484.536594,1,-7
290805.536,4230442.544,34.572,25312,156484.536596,1,-7
290805.545,4230442.935,34.556,21790,156484.536599,1,-7
290805.555,4230443.281,34.588,18759,156484.536602,1,-7
290805.565,4230443.653,34.600,16875,156484.536604,1,-7
290805.575,4230444.005,34.625,15974,156484.536607,1,-7
290805.059,4230437.738,34.499,20889,156484.543180,1,-8
290805.069,4230438.107,34.501,20070,156484.543182,1,-8
290805.079,4230438.478,34.532,16875,156484.543185,1,-8
