290772.330,4230477.649,34.190,23838,156485.053019,1,-4
290772.338,4230477.988,34.190,22445,156485.053022,1,-4
290772.348,4230478.351,34.240,21626,156485.053024,1,-4
290772.357,4230478.722,34.217,17694,156485.053027,1,-4
290772.366,4230479.113,34.223,17694,156485.053030,1,-4
290772.375,4230479.460,34.238,17284,156485.053032,1,-4
290772.385,4230479.845,34.228,17284,156485.053035,1,-4
290772.878,4230477.566,34.194,22445,156485.046402,1,-4
290772.887,4230477.945,34.197,26459,156485.046405,1,-4
290772.897,4230478.302,34.243,18759,156485.046407,1,-4
290772.907,4230478.674,34.245,15154,156485.046410,1,-4
290772.916,4230479.037,34.254,17694,156485.046413,1,-4
290772.924,4230479.382,34.255,17940,156485.046415,1,-4
290772.933,4230479.739,34.242,19250,156485.046418,1,-4
290772.942,4230480.113,34.258,17039,156485.046420,1,-4
290773.353,4230477.503,34.197,29490,156485.039786,1,-4
290773.362,4230477.871,34.203,25640,156485.039788,1,-4
290773.372,4230478.211,34.242,17530,156485.039791,1,-4
290773.381,4230478.572,34.264,16875,156485.039793,1,-4
290773.390,4230478.953,34.266,17530,156485.039796,1,-4
290773.400,4230479.333,34.255,15728,156485.039798,1,-4
290773.408,4230479.679,34.261,16301,156485.039801,1,-4
290773.418,4230480.070,34.259,16137,156485.039804,1,-4
290773.821,4230477.438,34.204,22036,156485.033168,1,-4
290773.831,4230477.832,34.227,28098,156485.033171,1,-4
290773.840,4230478.195,34.232,23183,156485.033174,1,-4
290773.850,4230478.566,34.265,17940,156485.033176,1,-4
290773.859,4230478.939,34.258,16875,156485.033179,1,-4
290773.868,4230479.292,34.262,16301,156485.033181,1,-4
290773.877,4230479.637,34.254,17039,156485.033184,1,-4
290773.886,4230480.002,34.257,16629,156485.033186,1,-4
290774.367,4230477.463,34.236,30228,156485.026552,1,-4
290774.376,4230477.835,34.247,31538,156485.026554,1,-4
290774.385,4230478.196,34.255,22036,156485.026557,1,-4
290774.394,4230478.541,34.269,19250,156485.026559,1,-4
290774.403,4230478.900,34.262,16301,156485.026562,1,-4
290774.413,4230479.271,34.275,14335,156485.026564,1,-4
290774.422,4230479.663,34.261,16465,156485.026567,1,-4
290774.431,4230480.010,34.267,16137,156485.026570,1,-4
290774.907,4230477.394,34.250,26050,156485.019935,1,-4
290774.915,4230477.735,34.256,26951,156485.019937,1,-4
290774.925,4230478.123,34.248,22281,156485.019940,1,-4
290774.935,4230478.501,34.288,20889,156485.019942,1,-4
290774.944,4230478.862,34.287,17039,156485.019945,1,-4
290774.953,4230479.229,34.284,19005,156485.019948,1,-4
290774.962,4230479.595,34.280,17940,156485.019950,1,-4
290774.971,4230479.942,34.286,18267,156485.019953,1,-4
290775.393,4230477.761,34.268,22937,156485.013320,1,-4
290775.402,4230478.129,34.260,22281,156485.013323,1,-4
290775.412,4230478.495,34.304,16875,156485.013325,1,-4
290775.420,4230478.839,34.293,15974,156485.013328,1,-4
290775.429,4230479.197,34.291,16629,156485.013330,1,-4
290775.438,4230479.567,34.297,18267,156485.013333,1,-4
290775.449,4230479.966,34.308,19005,156485.013336,1,-4
290775.850,4230477.742,34.281,21380,156485.006703,1,-4
290775.859,4230478.085,34.277,22691,156485.006706,1,-4
290775.870,4230478.480,34.304,20070,156485.006708,1,-4
290775.879,4230478.852,34.309,17694,156485.006711,1,-4
290775.888,4230479.209,34.311,20397,156485.006714,1,-4
290775.897,4230479.585,34.312,19250,156485.006716,1,-4
290775.907,4230479.949,34.321,20643,156485.006719,1,-4
290776.386,4230477.789,34.283,23346,156485.000086,1,-4
290776.395,4230478.150,34.287,23183,156485.000089,1,-4
290776.405,4230478.527,34.322,17940,156485.000092,1,-4
290776.415,4230478.886,34.347,17039,156485.000094,1,-4
290776.423,4230479.229,34.322,17694,156485.000097,1,-4
290776.432,4230479.592,34.328,17530,156485.000099,1,-4
290776.441,4230479.962,34.332,15974,156485.000102,1,-4
290776.922,4230477.778,34.305,26459,156484.993470,1,-4
290776.930,4230478.136,34.302,24084,156484.993472,1,-4
290776.940,4230478.486,34.336,17694,156484.993475,1,-4
290776.950,4230478.875,34.337,16465,156484.993477,1,-4
290776.959,4230479.243,34.332,20070,156484.993480,1,-4
290776.968,4230479.608,34.327,19005,156484.993482,1,-4
290776.978,4230479.984,34.344,17694,156484.993485,1,-4
290777.380,4230477.787,34.320,23183,156484.986853,1,-4
290777.389,4230478.154,34.319,22937,156484.986855,1,-4
290777.399,4230478.520,34.335,21135,156484.986858,1,-4
290777.409,4230478.893,34.342,19250,156484.986860,1,-4
290777.417,4230479.249,34.327,16875,156484.986863,1,-4
290777.426,4230479.592,34.340,16301,156484.986865,1,-4
290777.435,4230479.961,34.336,18267,156484.986868,1,-4
290777.825,4230477.503,34.334,30228,156484.980233,1,-4
290777.835,4230477.895,34.342,31538,156484.980236,1,-4
290777.844,4230478.230,34.341,24084,156484.980238,1,-4
290777.853,4230478.600,34.355,19005,156484.980241,1,-4
290777.861,4230478.942,34.338,18759,156484.980243,1,-4
290777.871,4230479.324,34.338,17530,156484.980246,1,-4
290777.881,4230479.699,34.345,17530,156484.980249,1,-4
290777.890,4230480.064,34.347,20397,156484.980251,1,-4
290778.352,4230477.544,34.363,26951,156484.973616,1,-4
290778.360,4230477.885,34.364,23838,156484.973619,1,-4
290778.370,4230478.275,34.368,21626,156484.973621,1,-4
290778.380,4230478.649,34.384,22281,156484.973624,1,-4
290778.388,4230479.006,34.349,19250,156484.973626,1,-4
290778.397,4230479.376,34.352,16301,156484.973629,1,-4
290778.407,4230479.742,34.380,15728,156484.973632,1,-4
290778.416,4230480.089,34.385,17530,156484.973634,1,-4
290778.880,4230477.597,34.389,35634,156484.966999,1,-4
290778.888,4230477.943,34.395,30883,156484.967002,1,-4
290778.898,4230478.323,34.398,22036,156484.967004,1,-4
290778.907,4230478.673,34.400,18267,156484.967007,1,-4
290778.916,4230479.035,34.380,21380,156484.967009,1,-4
290778.924,4230479.370,34.361,19824,156484.967012,1,-4
290778.935,4230479.761,34.395,20070,156484.967015,1,-4
290778.945,4230480.142,34.430,17530,156484.967017,1,-4
290779.332,4230477.592,34.416,22036,156484.960382,1,-4
290779.342,4230477.960,34.411,29490,156484.960385,1,-4
290779.351,4230478.299,34.420,18267,156484.960387,1,-4
290779.360,4230478.685,34.406,22281,156484.960390,1,-4
290779.369,4230479.065,34.400,20889,156484.960393,1,-4
290779.378,4230479.419,34.398,17284,156484.960395,1,-4
290779.389,4230479.791,34.427,16301,156484.960398,1,-4
290779.398,4230480.161,34.453,17694,156484.960400,1,-4
290779.776,4230477.668,34.437,28835,156484.953765,1,-4
290779.786,4230478.058,34.437,30228,156484.953768,1,-4
290779.795,4230478.394,34.440,20397,156484.953771,1,-4
290779.804,4230478.783,34.416,23838,156484.953773,1,-4
290779.813,4230479.133,34.417,16465,156484.953776,1,-4
290779.822,4230479.487,34.412,15810,156484.953778,1,-4
290779.831,4230479.832,34.433,21790,156484.953781,1,-4
290780.306,4230477.770,34.472,26459,156484.947148,1,-4
290780.314,4230478.110,34.465,24411,156484.947151,1,-4
290780.323,4230478.469,34.457,21135,156484.947153,1,-4
290780.331,4230478.815,34.433,23592,156484.947156,1,-4
290780.341,4230479.200,34.420,21380,156484.947159,1,-4
290780.350,4230479.570,34.431,19005,156484.947161,1,-4
290780.361,4230479.935,34.467,17694,156484.947164,1,-4
290780.825,4230477.786,34.471,24411,156484.940531,1,-4
290780.835,4230478.166,34.470,24985,156484.940534,1,-4
290780.845,4230478.549,34.480,25640,156484.940537,1,-4
290780.853,4230478.891,34.468,21135,156484.940539,1,-4
290780.862,4230479.279,34.442,18267,156484.940542,1,-4
290780.871,4230479.624,34.451,19005,156484.940544,1,-4
290780.881,4230479.984,34.478,17530,156484.940547,1,-4
290781.275,4230477.829,34.492,36126,156484.933915,1,-4
290781.285,4230478.223,34.484,22691,156484.933917,1,-4
290781.294,4230478.564,34.496,19250,156484.933920,1,-4
290781.303,4230478.922,34.491,18267,156484.933922,1,-4
290781.311,4230479.269,34.463,16465,156484.933925,1,-4
290781.321,4230479.655,34.450,18759,156484.933927,1,-4
290781.332,4230480.031,34.497,15974,156484.933930,1,-4
290781.713,4230477.899,34.500,23838,156484.927298,1,-4
290781.722,4230478.250,34.495,23592,156484.927300,1,-4
290781.732,4230478.635,34.510,19824,156484.927303,1,-4
290781.740,4230479.002,34.475,20070,156484.927305,1,-4
290781.749,4230479.359,34.468,20397,156484.927308,1,-4
290781.759,4230479.738,34.476,16301,156484.927311,1,-4
290781.769,4230480.099,34.496,21135,156484.927313,1,-4
290782.214,4230477.630,34.516,25640,156484.920678,1,-4
290782.224,4230478.021,34.508,22691,156484.920681,1,-4
290782.232,4230478.364,34.505,24985,156484.920683,1,-4
290782.243,4230478.755,34.512,20643,156484.920686,1,-4
290782.251,4230479.095,34.512,17940,156484.920688,1,-4
290782.260,4230479.455,34.489,20070,156484.920691,1,-4
290782.270,4230479.802,34.515,16465,156484.920693,1,-4
290782.280,4230480.189,34.527,15073,156484.920696,1,-4
290782.725,4230477.722,34.533,24657,156484.914061,1,-4
290782.734,4230478.064,34.526,30883,156484.914064,1,-4
290782.743,4230478.424,34.523,25640,156484.914066,1,-4
290782.752,4230478.770,34.544,17940,156484.914069,1,-4
290782.762,4230479.163,34.528,19005,156484.914071,1,-4
290782.771,4230479.527,34.505,23183,156484.914074,1,-4
290782.780,4230479.893,34.519,19250,156484.914077,1,-4
290783.160,4230477.788,34.541,33750,156484.907444,1,-4
290783.170,4230478.169,34.542,28098,156484.907447,1,-4
290783.180,4230478.551,34.546,19824,156484.907449,1,-4
290783.189,4230478.893,34.558,17284,156484.907452,1,-4
290783.200,4230479.291,34.569,17284,156484.907455,1,-4
290783.208,4230479.627,34.545,16137,156484.907457,1,-4
290783.217,4230479.985,34.538,15810,156484.907460,1,-4
290783.586,4230477.914,34.563,21135,156484.900827,1,-4
290783.596,4230478.302,34.553,26459,156484.900830,1,-4
290783.604,4230478.640,34.549,23346,156484.900833,1,-4
290783.614,4230479.002,34.572,16465,156484.900835,1,-4
290783.624,4230479.351,34.576,20070,156484.900838,1,-4
290783.633,4230479.736,34.564,15810,156484.900840,1,-4
290783.642,4230480.105,34.548,16301,156484.900843,1,-4
