290783.110,4230492.616,34.676,17530,156484.914167,1,-3
290783.120,4230492.998,34.675,16465,156484.914170,1,-3
290783.129,4230493.345,34.684,15810,156484.914172,1,-3
290783.663,4230491.884,39.876,5898,156484.907542,1,-3
290783.557,4230493.068,34.695,13762,156484.907553,1,-3
290783.566,4230493.435,34.691,15974,156484.907555,1,-3
290784.120,4230491.697,41.363,6471,156484.900923,1,-3
290784.102,4230491.997,40.391,4915,156484.900926,1,-3
290784.123,4230492.364,40.836,6225,156484.900928,1,-3
290783.983,4230493.187,34.708,17940,156484.900936,1,-3
290784.610,4230491.446,41.430,4833,156484.894303,1,-3
290784.613,4230492.509,40.521,5652,156484.894311,1,-3
290784.596,4230492.834,39.561,3522,156484.894314,1,-3
290784.482,4230493.317,34.715,17039,156484.894319,1,-3
290785.108,4230491.586,41.515,4177,156484.887687,1,-3
290785.117,4230491.948,41.480,4587,156484.887689,1,-3
290784.978,4230493.455,34.720,17039,156484.887702,1,-3
290785.502,4230491.320,40.937,6307,156484.881067,1,-3
290785.516,4230492.018,40.794,6471,156484.881072,1,-3
290785.488,4230492.329,39.405,4669,156484.881075,1,-3
290785.387,4230493.216,34.722,20889,156484.881083,1,-3
290785.885,4230491.448,39.953,6061,156484.874450,1,-3
290785.896,4230491.819,40.017,3358,156484.874453,1,-3
290785.892,4230492.161,39.517,4341,156484.874455,1,-3
290785.858,4230492.450,37.953,6143,156484.874458,1,-3
290785.788,4230493.006,34.723,19250,156484.874463,1,-3
290785.797,4230493.365,34.716,19578,156484.874465,1,-3
290786.258,4230492.440,34.729,19005,156484.867841,1,-3
290786.268,4230492.826,34.721,19824,156484.867843,1,-3
290786.277,4230493.196,34.708,16875,156484.867846,1,-3
290850.959,4230454.893,34.874,25640,156483.775618,1,-6
290850.967,4230455.291,34.878,22281,156483.775621,1,-6
290850.764,4230454.122,41.393,5816,156483.782225,1,-6
290850.721,4230454.387,40.283,9092,156483.782228,1,-6
290850.496,4230454.911,34.869,21626,156483.782236,1,-6
