0.11069,0.81676,0.072545,0,0
0.18735,0.79605,0.016601,0,0
0.42572,0.57428,0,0,0
0.01087,0.98913,0,0,0
0.29657,0.70343,0,0,0
0.44912,0.55088,0,0,0
0.089595,0.9104,0,0,0
0.77672,0.22216,0.0011192,0,0
0.1893,0.79881,0.011885,0,0
