290819.944,4230400.062,39.206,13516,156484.278200,1,-11
290819.951,4230400.424,39.172,16465,156484.278203,1,-11
290819.569,4230402.471,39.303,14090,156484.284835,1,-11
290819.577,4230402.839,39.269,15400,156484.284838,1,-11
290819.586,4230403.206,39.254,14335,156484.284840,1,-11
290819.594,4230403.581,39.216,15318,156484.284843,1,-11
290819.602,4230403.944,39.187,14827,156484.284845,1,-11
290819.610,4230404.295,39.161,15974,156484.284848,1,-11
290819.522,4230400.281,39.503,14499,156484.284820,1,-11
290819.530,4230400.628,39.480,12533,156484.284822,1,-11
290819.539,4230401.017,39.443,13352,156484.284825,1,-11
290819.546,4230401.370,39.419,11222,156484.284827,1,-11
290819.554,4230401.731,39.393,13107,156484.284830,1,-11
290819.561,4230402.074,39.344,13926,156484.284832,1,-11
290818.888,4230392.449,39.319,14335,156484.291385,1,-12
290818.897,4230392.847,39.290,14090,156484.291387,1,-12
290818.905,4230393.218,39.261,10157,156484.291390,1,-12
290819.088,4230399.724,39.897,14909,156484.291434,1,-12
290819.095,4230400.075,39.861,14253,156484.291436,1,-11
290819.103,4230400.442,39.824,13926,156484.291439,1,-11
290819.112,4230400.809,39.794,16137,156484.291442,1,-11
290819.120,4230401.203,39.745,16137,156484.291444,1,-11
290819.127,4230401.553,39.712,10813,156484.291447,1,-11
290819.135,4230401.938,39.681,14090,156484.291449,1,-11
290819.142,4230402.281,39.638,14335,156484.291452,1,-11
290819.150,4230402.649,39.596,15073,156484.291454,1,-11
290819.159,4230402.995,39.591,12533,156484.291457,1,-11
290819.167,4230403.386,39.554,11878,156484.291460,1,-11
290819.175,4230403.759,39.512,16875,156484.291462,1,-11
290819.183,4230404.125,39.481,15810,156484.291465,1,-11
290819.191,4230404.501,39.455,14253,156484.291468,1,-11
290819.199,4230404.857,39.418,11550,156484.291470,1,-11
290819.207,4230405.214,39.411,12533,156484.291473,1,-11
290818.840,4230390.248,39.512,15974,156484.291369,1,-12
290818.849,4230390.641,39.474,12779,156484.291372,1,-12
290818.856,4230390.991,39.446,12779,156484.291374,1,-12
290818.864,4230391.384,39.399,10485,156484.291377,1,-12
290818.873,4230391.733,39.383,14499,156484.291380,1,-12
290818.880,4230392.097,39.346,13352,156484.291382,1,-12
290818.740,4230399.899,40.153,10813,156484.298053,1,-11
290818.749,4230400.293,40.116,14499,156484.298056,1,-11
290818.755,4230400.628,40.074,13107,156484.298059,1,-11
290818.763,4230400.990,40.031,11550,156484.298061,1,-11
290818.771,4230401.347,40.009,15400,156484.298064,1,-11
290818.779,4230401.729,39.971,13516,156484.298066,1,-11
290818.787,4230402.103,39.927,14335,156484.298069,1,-11
290818.794,4230402.472,39.883,13926,156484.298071,1,-11
290818.803,4230402.844,39.869,14827,156484.298074,1,-11
290818.812,4230403.208,39.846,15974,156484.298077,1,-11
290818.818,4230403.556,39.787,12533,156484.298079,1,-11
290818.826,4230403.915,39.765,14909,156484.298082,1,-11
290818.835,4230404.290,39.742,12533,156484.298084,1,-11
290818.844,4230404.686,39.715,15318,156484.298087,1,-11
290818.852,4230405.035,39.699,14090,156484.298090,1,-11
290818.484,4230390.071,39.795,14253,156484.297986,1,-12
290818.492,4230390.434,39.763,13107,156484.297989,1,-12
290818.500,4230390.785,39.732,14499,156484.297991,1,-12
290818.508,4230391.177,39.689,14663,156484.297994,1,-12
290818.517,4230391.557,39.665,10813,156484.297997,1,-12
290818.524,4230391.922,39.631,15154,156484.297999,1,-12
290818.383,4230399.756,40.435,12533,156484.304670,1,-12
290818.392,4230400.132,40.410,13352,156484.304673,1,-11
290818.400,4230400.518,40.359,15400,156484.304676,1,-11
290818.408,4230400.870,40.334,9584,156484.304678,1,-11
290818.416,4230401.262,40.283,15154,156484.304681,1,-11
290818.423,4230401.600,40.254,15728,156484.304683,1,-11
290818.431,4230401.967,40.210,14909,156484.304686,1,-11
290818.438,4230402.314,40.171,14909,156484.304688,1,-11
290818.447,4230402.700,40.149,15154,156484.304691,1,-11
290818.454,4230403.071,40.104,12779,156484.304694,1,-11
290818.462,4230403.440,40.064,14090,156484.304696,1,-11
290818.470,4230403.811,40.032,15154,156484.304699,1,-11
290818.478,4230404.170,40.004,17039,156484.304701,1,-11
290818.486,4230404.523,39.969,12205,156484.304704,1,-11
290818.495,4230404.887,39.961,16875,156484.304706,1,-11
290818.533,4230392.300,39.602,13762,156484.298002,1,-12
290818.541,4230392.667,39.571,15564,156484.298004,1,-12
290818.548,4230393.007,39.543,12779,156484.298007,1,-12
290818.557,4230393.382,39.520,14090,156484.298009,1,-12
290818.565,4230393.761,39.483,13762,156484.298012,1,-12
290818.573,4230394.146,39.450,14090,156484.298015,1,-12
290818.582,4230394.499,39.436,14499,156484.298017,1,-12
290818.606,4230394.985,39.800,14909,156484.298020,1,-12
290818.604,4230395.274,39.520,13352,156484.298022,1,-12
290818.606,4230395.608,39.343,15564,156484.298025,1,-12
290818.614,4230395.963,39.319,14090,156484.298027,1,-12
290818.622,4230396.352,39.284,12533,156484.298030,1,-12
290818.631,4230396.729,39.257,12779,156484.298033,1,-12
290818.639,4230397.096,39.230,12779,156484.298035,1,-12
290818.647,4230397.471,39.188,10485,156484.298038,1,-12
290818.136,4230390.309,40.046,12205,156484.304606,1,-12
290818.144,4230390.703,40.003,13352,156484.304608,1,-12
290818.151,4230391.049,39.955,15400,156484.304611,1,-12
290818.159,4230391.413,39.930,10485,156484.304613,1,-12
290818.167,4230391.763,39.907,9584,156484.304616,1,-12
290818.176,4230392.159,39.876,10485,156484.304619,1,-12
290818.184,4230392.535,39.840,11878,156484.304621,1,-12
290818.192,4230392.900,39.833,10977,156484.304624,1,-12
290818.200,4230393.280,39.785,12779,156484.304626,1,-12
290818.209,4230393.650,39.756,12779,156484.304629,1,-12
290818.215,4230393.985,39.713,13107,156484.304631,1,-12
290818.224,4230394.359,39.691,11550,156484.304634,1,-12
290818.233,4230394.744,39.688,14499,156484.304637,1,-12
290818.243,4230395.134,39.671,14663,156484.304639,1,-12
290818.282,4230396.940,39.499,15810,156484.304652,1,-12
290818.290,4230397.330,39.467,14253,156484.304655,1,-12
290818.298,4230397.701,39.434,16137,156484.304657,1,-12
290818.249,4230395.474,39.600,10977,156484.304642,1,-12
